,mstar,logt,logl_ls,logg,radius,feh,afe,age,u,g,r,i,z,J,H,Ks,Kp,IRAC1,IRAC2,KIC,KOI
13397,0.5233,3.609,-1.17,4.717,0.5245,-0.49,0.0,11.5,12.04,9.285,8.014,7.534,7.276,6.0920000000000005,5.457999999999999,5.295,7.915,5.291,5.279,,
13448,0.5132,3.605,-1.208,4.728,0.5129,-0.49,0.0,11.6,12.19,9.424,8.133,7.635,7.365,6.175,5.547000000000001,5.375,8.026,5.362,5.343,,
13449,0.5233,3.609,-1.17,4.717,0.5248,-0.49,0.0,11.6,12.04,9.283,8.013,7.532,7.274,6.091,5.457000000000001,5.294,7.914,5.29,5.278,,
13500,0.5132,3.605,-1.207,4.728,0.5131,-0.49,0.0,11.7,12.19,9.422,8.132,7.632999999999999,7.364,6.172999999999999,5.545,5.374,8.025,5.361000000000001,5.3420000000000005,,
13501,0.5233,3.609,-1.169,4.717,0.525,-0.49,0.0,11.7,12.04,9.281,8.011000000000001,7.531000000000001,7.273,6.09,5.456,5.292000000000001,7.912000000000001,5.289,5.277,,
13552,0.5132,3.605,-1.207,4.728,0.5133,-0.49,0.0,11.8,12.19,9.42,8.13,7.632000000000001,7.3629999999999995,6.172000000000001,5.544,5.372000000000001,8.024,5.36,5.341,,
13553,0.5233,3.609,-1.169,4.716,0.5252,-0.49,0.0,11.8,12.04,9.279,8.01,7.529,7.272,6.087999999999999,5.454,5.291,7.91,5.287999999999999,5.276,,
13605,0.5132,3.605,-1.206,4.727,0.5135,-0.49,0.0,11.9,12.19,9.418,8.129,7.63,7.362,6.171,5.542999999999999,5.371,8.022,5.359,5.34,,
13606,0.5233,3.609,-1.168,4.716,0.5254,-0.49,0.0,11.9,12.03,9.277000000000001,8.008,7.528,7.27,6.087000000000001,5.452999999999999,5.29,7.909,5.287000000000001,5.275,,
13658,0.5132,3.605,-1.206,4.727,0.5137,-0.49,0.0,12.0,12.18,9.417,8.127,7.629,7.36,6.17,5.541,5.37,8.02,5.358,5.3389999999999995,,
13711,0.5132,3.605,-1.205,4.727,0.5139,-0.49,0.0,12.1,12.18,9.415,8.126,7.627999999999999,7.359,6.169,5.54,5.369,8.019,5.356,5.337999999999999,,
13764,0.5132,3.605,-1.205,4.726,0.5141,-0.49,0.0,12.2,12.18,9.413,8.124,7.626,7.358,6.167000000000001,5.539,5.367999999999999,8.017000000000001,5.355,5.337000000000001,,
13817,0.5132,3.605,-1.204,4.726,0.5143,-0.49,0.0,12.3,12.18,9.411,8.123,7.625,7.357,6.166,5.537999999999999,5.3660000000000005,8.016,5.354,5.336,,
13870,0.5132,3.605,-1.204,4.726,0.5145,-0.49,0.0,12.4,12.18,9.41,8.121,7.624,7.355,6.165,5.5360000000000005,5.365,8.015,5.353,5.335,,
13923,0.5132,3.605,-1.203,4.725,0.5147,-0.49,0.0,12.5,12.18,9.408,8.12,7.622000000000001,7.354,6.164,5.535,5.364,8.013,5.352,5.334,,
13976,0.5132,3.605,-1.203,4.725,0.5149,-0.49,0.0,12.6,12.17,9.406,8.118,7.621,7.353,6.162999999999999,5.534,5.3629999999999995,8.012,5.351,5.332999999999999,,
14029,0.5132,3.605,-1.202,4.725,0.5151,-0.49,0.0,12.7,12.17,9.404,8.116,7.62,7.351,6.1610000000000005,5.532,5.362,8.01,5.35,5.332000000000001,,
14082,0.5132,3.605,-1.202,4.724,0.5153,-0.49,0.0,12.8,12.17,9.402999999999999,8.115,7.617999999999999,7.35,6.16,5.531000000000001,5.36,8.009,5.349,5.331,,
14135,0.5132,3.605,-1.2009999999999998,4.724,0.5155,-0.49,0.0,12.9,12.17,9.401,8.113,7.617000000000001,7.349,6.159,5.53,5.359,8.007,5.348,5.33,,
14188,0.5132,3.605,-1.2009999999999998,4.723,0.5158,-0.49,0.0,13.0,12.17,9.399,8.112,7.615,7.348,6.1579999999999995,5.528,5.358,8.006,5.347,5.329,,
14241,0.5132,3.605,-1.2,4.723,0.516,-0.49,0.0,13.1,12.16,9.397,8.11,7.614,7.346,6.157,5.527,5.357,8.004,5.345,5.327999999999999,,
14294,0.5132,3.605,-1.2,4.723,0.5162,-0.49,0.0,13.2,12.16,9.396,8.109,7.6129999999999995,7.345,6.155,5.526,5.356,8.003,5.343999999999999,5.327000000000001,,
14347,0.5132,3.605,-1.199,4.7219999999999995,0.5165,-0.49,0.0,13.3,12.16,9.394,8.107000000000001,7.611000000000001,7.343999999999999,6.154,5.525,5.354,8.001,5.343,5.3260000000000005,,
14400,0.5132,3.6060000000000003,-1.199,4.7219999999999995,0.5167,-0.49,0.0,13.4,12.16,9.392000000000001,8.106,7.61,7.343,6.153,5.523,5.353,8.0,5.3420000000000005,5.325,,
14453,0.5132,3.6060000000000003,-1.198,4.7219999999999995,0.5169,-0.49,0.0,13.5,12.16,9.39,8.104,7.608,7.341,6.152,5.522,5.352,7.997999999999999,5.341,5.324,,
14506,0.5132,3.6060000000000003,-1.197,4.721,0.5171,-0.49,0.0,13.6,12.16,9.388,8.102,7.607,7.34,6.15,5.521,5.351,7.997000000000001,5.34,5.3229999999999995,,
14559,0.5132,3.6060000000000003,-1.197,4.721,0.5173,-0.49,0.0,13.7,12.15,9.387,8.101,7.606,7.3389999999999995,6.149,5.519,5.35,7.995,5.3389999999999995,5.322,,
14613,0.5132,3.6060000000000003,-1.196,4.721,0.5175,-0.49,0.0,13.8,12.15,9.385,8.099,7.604,7.337000000000001,6.148,5.518,5.348,7.994,5.337999999999999,5.321000000000001,,
14667,0.5132,3.6060000000000003,-1.196,4.72,0.5177,-0.49,0.0,13.9,12.15,9.383,8.097999999999999,7.603,7.336,6.147,5.517,5.347,7.992000000000001,5.337000000000001,5.319,,
14721,0.5132,3.6060000000000003,-1.195,4.72,0.5179,-0.49,0.0,14.0,12.15,9.382,8.096,7.602,7.335,6.146,5.515,5.346,7.9910000000000005,5.335,5.318,,
14770,0.5334,3.6039999999999996,-1.208,4.75,0.5102,-0.48,0.0,0.2,12.15,9.408,8.107000000000001,7.622999999999999,7.364,6.18,5.559,5.377000000000001,8.012,5.354,5.335,,
14818,0.5334,3.6060000000000003,-1.204,4.75,0.5101,-0.48,0.0,0.3,12.13,9.389,8.096,7.6129999999999995,7.355,6.172000000000001,5.5489999999999995,5.372000000000001,8.0,5.353,5.336,,
14866,0.5334,3.6069999999999998,-1.202,4.75,0.5099,-0.48,0.0,0.4,12.13,9.381,8.094,7.61,7.35,6.167999999999999,5.542999999999999,5.37,7.996,5.355,5.3389999999999995,,
14914,0.5233,3.603,-1.236,4.761,0.499,-0.48,0.0,0.5,12.26,9.504,8.202,7.702000000000001,7.433,6.242999999999999,5.622999999999999,5.443,8.097000000000001,5.421,5.4,,
14915,0.5334,3.608,-1.2009999999999998,4.751,0.5094,-0.48,0.0,0.5,12.13,9.376,8.093,7.608,7.348,6.166,5.54,5.369,7.994,5.357,5.3420000000000005,,
14963,0.5233,3.6039999999999996,-1.235,4.761,0.499,-0.48,0.0,0.6,12.26,9.499,8.201,7.7,7.43,6.24,5.619,5.441,8.094,5.422000000000001,5.402,,
14964,0.5334,3.608,-1.2,4.752,0.5089,-0.48,0.0,0.6,12.13,9.372,8.093,7.607,7.347,6.164,5.537000000000001,5.369,7.992000000000001,5.359,5.343999999999999,,
15013,0.5233,3.6039999999999996,-1.234,4.761,0.4986,-0.48,0.0,0.7,12.26,9.495,8.201,7.699,7.428999999999999,6.239,5.6160000000000005,5.441,8.093,5.4239999999999995,5.404,,
15014,0.5334,3.608,-1.2,4.752,0.5088,-0.48,0.0,0.7,12.12,9.366,8.09,7.605,7.345,6.162999999999999,5.534,5.367000000000001,7.99,5.36,5.346,,
15063,0.5233,3.6039999999999996,-1.234,4.761,0.4985,-0.48,0.0,0.8,12.26,9.492,8.199,7.6979999999999995,7.4270000000000005,6.237,5.614,5.44,8.091000000000001,5.4239999999999995,5.404,,
15064,0.5334,3.609,-1.199,4.752,0.509,-0.48,0.0,0.8,12.12,9.362,8.088,7.603,7.343999999999999,6.1610000000000005,5.531000000000001,5.3660000000000005,7.987,5.359,5.345,,
15114,0.5233,3.605,-1.2329999999999999,4.761,0.4987,-0.48,0.0,0.9,12.25,9.488999999999999,8.197000000000001,7.696000000000001,7.426,6.236000000000001,5.611000000000001,5.438,8.089,5.422999999999999,5.404,,
15115,0.5334,3.609,-1.198,4.751,0.5091,-0.48,0.0,0.9,12.11,9.359,8.086,7.602,7.343,6.16,5.529,5.364,7.985,5.358,5.343999999999999,,
15166,0.5233,3.605,-1.232,4.761,0.4991,-0.48,0.0,1.0,12.25,9.486,8.195,7.694,7.4239999999999995,6.234,5.609,5.437,8.087,5.422000000000001,5.403,,
15167,0.5334,3.609,-1.197,4.751,0.5095,-0.48,0.0,1.0,12.11,9.357999999999999,8.085,7.601,7.341,6.1579999999999995,5.527,5.3629999999999995,7.984,5.357,5.343,,
15218,0.5233,3.605,-1.232,4.76,0.4995,-0.48,0.0,1.1,12.25,9.485,8.193999999999999,7.693,7.422999999999999,6.233,5.608,5.435,8.086,5.421,5.401,,
15219,0.5334,3.609,-1.196,4.75,0.51,-0.48,0.0,1.1,12.11,9.354,8.082,7.598,7.337999999999999,6.154,5.522,5.358,7.981,5.354,5.34,,
15271,0.5233,3.605,-1.2309999999999999,4.7589999999999995,0.4999,-0.48,0.0,1.2,12.25,9.484,8.193,7.691,7.421,6.231,5.606,5.433,8.084,5.419,5.399,,
15272,0.5334,3.609,-1.196,4.749,0.5104,-0.48,0.0,1.2,12.11,9.353,8.081,7.597,7.337000000000001,6.153,5.522,5.357,7.98,5.352,5.3389999999999995,,
15323,0.5233,3.605,-1.23,4.758,0.5003,-0.48,0.0,1.3,12.25,9.482000000000001,8.191,7.69,7.419,6.229,5.604,5.431,8.083,5.417000000000001,5.397,,
15324,0.5334,3.609,-1.196,4.749,0.5106,-0.48,0.0,1.3,12.11,9.352,8.08,7.596,7.336,6.153,5.522,5.358,7.979,5.352,5.337999999999999,,
15375,0.5233,3.605,-1.23,4.758,0.5007,-0.48,0.0,1.4,12.25,9.481,8.189,7.688,7.417999999999999,6.228,5.603,5.43,8.081,5.415,5.396,,
15376,0.5334,3.609,-1.195,4.748,0.511,-0.48,0.0,1.4,12.11,9.351,8.078,7.593999999999999,7.335,6.151,5.52,5.356,7.977,5.35,5.337000000000001,,
15428,0.5233,3.605,-1.229,4.757,0.501,-0.48,0.0,1.5,12.25,9.479,8.187999999999999,7.687,7.416,6.226,5.601,5.428,8.08,5.414,5.394,,
15429,0.5334,3.609,-1.194,4.748,0.5114,-0.48,0.0,1.5,12.1,9.349,8.076,7.5920000000000005,7.332999999999999,6.15,5.519,5.354,7.976,5.349,5.335,,
15481,0.5233,3.605,-1.228,4.757,0.5014,-0.48,0.0,1.6,12.24,9.477,8.186,7.685,7.415,6.225,5.599,5.4270000000000005,8.078,5.412000000000001,5.393,,
15482,0.5334,3.609,-1.193,4.747,0.5118,-0.48,0.0,1.6,12.1,9.347000000000001,8.075,7.591,7.331,6.148,5.517,5.353,7.974,5.347,5.332999999999999,,
15534,0.5233,3.605,-1.228,4.756,0.5017,-0.48,0.0,1.7,12.24,9.476,8.185,7.684,7.412999999999999,6.223,5.598,5.425,8.077,5.4110000000000005,5.391,,
15535,0.5334,3.609,-1.193,4.746,0.5121,-0.48,0.0,1.7,12.1,9.345,8.073,7.5889999999999995,7.33,6.146,5.515,5.351,7.972,5.345,5.332000000000001,,
15586,0.5233,3.605,-1.227,4.755,0.502,-0.48,0.0,1.8,12.24,9.474,8.183,7.682,7.412000000000001,6.222,5.596,5.4239999999999995,8.075,5.409,5.39,,
15587,0.5334,3.609,-1.192,4.746,0.5124,-0.48,0.0,1.8,12.1,9.344,8.071,7.587000000000001,7.327999999999999,6.145,5.513999999999999,5.349,7.971,5.343999999999999,5.33,,
15639,0.5233,3.605,-1.227,4.755,0.5023,-0.48,0.0,1.9,12.24,9.472000000000001,8.181000000000001,7.68,7.41,6.22,5.593999999999999,5.422000000000001,8.073,5.4079999999999995,5.388,,
15640,0.5334,3.609,-1.192,4.745,0.5127,-0.48,0.0,1.9,12.1,9.342,8.068999999999999,7.586,7.327000000000001,6.143,5.5120000000000005,5.348,7.968999999999999,5.343,5.329,,
15692,0.5233,3.605,-1.226,4.754,0.5026,-0.48,0.0,2.0,12.24,9.471,8.18,7.678999999999999,7.409,6.218999999999999,5.593,5.42,8.072000000000001,5.406000000000001,5.3870000000000005,,
15693,0.5334,3.609,-1.1909999999999998,4.745,0.5131,-0.48,0.0,2.0,12.1,9.34,8.068,7.584,7.325,6.142,5.51,5.346,7.9670000000000005,5.341,5.327000000000001,,
15745,0.5233,3.605,-1.225,4.754,0.5029,-0.48,0.0,2.1,12.24,9.469,8.177999999999999,7.6770000000000005,7.407,6.2170000000000005,5.591,5.419,8.07,5.405,5.386,,
15746,0.5334,3.609,-1.19,4.744,0.5134,-0.48,0.0,2.1,12.09,9.338,8.066,7.582999999999999,7.324,6.14,5.5089999999999995,5.345,7.965,5.34,5.3260000000000005,,
15798,0.5233,3.605,-1.225,4.753,0.5032,-0.48,0.0,2.2,12.23,9.467,8.176,7.676,7.406000000000001,6.216,5.59,5.417999999999999,8.068999999999999,5.404,5.3839999999999995,,
15799,0.5334,3.609,-1.19,4.744,0.5137,-0.48,0.0,2.2,12.09,9.336,8.064,7.581,7.322,6.138999999999999,5.507000000000001,5.343,7.9639999999999995,5.337999999999999,5.325,,
15850,0.5233,3.605,-1.224,4.753,0.5035,-0.48,0.0,2.3,12.23,9.465,8.175,7.6739999999999995,7.404,6.2139999999999995,5.587999999999999,5.416,8.067,5.402,5.382999999999999,,
15851,0.5334,3.609,-1.189,4.743,0.5139,-0.48,0.0,2.3,12.09,9.334,8.062999999999999,7.58,7.321000000000001,6.1370000000000005,5.506,5.3420000000000005,7.962000000000001,5.337000000000001,5.3229999999999995,,
15903,0.5233,3.605,-1.224,4.752,0.5038,-0.48,0.0,2.4,12.23,9.464,8.173,7.672999999999999,7.403,6.212999999999999,5.587000000000001,5.415,8.065,5.401,5.382000000000001,,
15904,0.5334,3.609,-1.188,4.743,0.5142,-0.48,0.0,2.4,12.09,9.332,8.061,7.577999999999999,7.319,6.136,5.504,5.34,7.961,5.336,5.322,,
15956,0.5233,3.605,-1.2229999999999999,4.752,0.5041,-0.48,0.0,2.5,12.23,9.462,8.171,7.671,7.402,6.211,5.585,5.412999999999999,8.064,5.4,5.38,,
15957,0.5334,3.609,-1.188,4.742,0.5146,-0.48,0.0,2.5,12.09,9.331,8.059,7.5760000000000005,7.318,6.1339999999999995,5.502999999999999,5.3389999999999995,7.959,5.334,5.321000000000001,,
16009,0.5233,3.605,-1.222,4.751,0.5044,-0.48,0.0,2.6,12.23,9.46,8.17,7.67,7.4,6.21,5.584,5.412000000000001,8.062000000000001,5.398,5.379,,
16010,0.5334,3.609,-1.187,4.742,0.5149,-0.48,0.0,2.6,12.08,9.329,8.057,7.575,7.316,6.132999999999999,5.501,5.337000000000001,7.957000000000001,5.332999999999999,5.319,,
16062,0.5233,3.605,-1.222,4.751,0.5046,-0.48,0.0,2.7,12.22,9.458,8.168,7.667999999999999,7.399,6.209,5.582999999999999,5.4110000000000005,8.061,5.397,5.377999999999999,,
16063,0.5334,3.609,-1.187,4.7410000000000005,0.5151,-0.48,0.0,2.7,12.08,9.327,8.056000000000001,7.5729999999999995,7.315,6.132000000000001,5.5,5.336,7.956,5.331,5.318,,
16114,0.5233,3.605,-1.2209999999999999,4.751,0.5048,-0.48,0.0,2.8,12.22,9.457,8.167,7.667000000000001,7.397,6.207000000000001,5.581,5.409,8.059,5.396,5.377000000000001,,
16115,0.5334,3.609,-1.186,4.7410000000000005,0.5154,-0.48,0.0,2.8,12.08,9.325,8.054,7.572,7.313,6.13,5.497999999999999,5.334,7.954,5.33,5.317,,
16166,0.5233,3.605,-1.2209999999999999,4.75,0.5051,-0.48,0.0,2.9,12.22,9.455,8.165,7.665,7.396,6.206,5.58,5.4079999999999995,8.058,5.395,5.376,,
16167,0.5334,3.609,-1.185,4.74,0.5156,-0.48,0.0,2.9,12.08,9.323,8.052,7.57,7.312,6.129,5.497000000000001,5.332999999999999,7.952000000000001,5.329,5.316,,
16219,0.5233,3.605,-1.22,4.75,0.5054,-0.48,0.0,3.0,12.22,9.453,8.164,7.664,7.395,6.205,5.577999999999999,5.406000000000001,8.056000000000001,5.393,5.374,,
16220,0.5334,3.609,-1.185,4.74,0.516,-0.48,0.0,3.0,12.08,9.321,8.05,7.568,7.31,6.127000000000001,5.495,5.331,7.9510000000000005,5.327000000000001,5.314,,
16272,0.5233,3.605,-1.22,4.749,0.5056,-0.48,0.0,3.1,12.22,9.452,8.162,7.662999999999999,7.393,6.202999999999999,5.577000000000001,5.405,8.055,5.392,5.372999999999999,,
16273,0.5334,3.609,-1.1840000000000002,4.74,0.5162,-0.48,0.0,3.1,12.08,9.318999999999999,8.049,7.567,7.309,6.126,5.494,5.33,7.949,5.3260000000000005,5.313,,
16325,0.5233,3.605,-1.219,4.749,0.5058,-0.48,0.0,3.2,12.22,9.45,8.16,7.6610000000000005,7.392,6.202000000000001,5.575,5.404,8.052999999999999,5.391,5.372000000000001,,
16326,0.5334,3.609,-1.1840000000000002,4.739,0.5164,-0.48,0.0,3.2,12.07,9.318,8.047,7.566,7.308,6.125,5.492000000000001,5.329,7.947,5.325,5.312,,
16378,0.5233,3.605,-1.218,4.748,0.5061,-0.48,0.0,3.3,12.21,9.448,8.158999999999999,7.66,7.39,6.2010000000000005,5.574,5.402,8.051,5.39,5.371,,
16379,0.5334,3.609,-1.183,4.739,0.5167,-0.48,0.0,3.3,12.07,9.316,8.046,7.564,7.306,6.122999999999999,5.4910000000000005,5.327000000000001,7.946000000000001,5.324,5.311,,
16431,0.5233,3.605,-1.218,4.748,0.5064,-0.48,0.0,3.4,12.21,9.446,8.157,7.6579999999999995,7.388999999999999,6.199,5.5729999999999995,5.401,8.05,5.388,5.37,,
16432,0.5334,3.609,-1.182,4.738,0.517,-0.48,0.0,3.4,12.07,9.314,8.044,7.562,7.305,6.122000000000001,5.489,5.3260000000000005,7.944,5.322,5.31,,
16484,0.5233,3.605,-1.217,4.747,0.5067,-0.48,0.0,3.5,12.21,9.445,8.156,7.657,7.388,6.1979999999999995,5.571000000000001,5.4,8.049,5.3870000000000005,5.367999999999999,,
16485,0.5334,3.609,-1.182,4.738,0.5173,-0.48,0.0,3.5,12.07,9.312000000000001,8.042,7.561,7.303,6.12,5.4879999999999995,5.325,7.943,5.321000000000001,5.308,,
16536,0.5233,3.605,-1.217,4.747,0.5069,-0.48,0.0,3.6,12.21,9.443,8.154,7.655,7.386,6.197,5.57,5.399,8.047,5.386,5.367000000000001,,
16537,0.5334,3.609,-1.181,4.737,0.5175,-0.48,0.0,3.6,12.07,9.31,8.041,7.56,7.3020000000000005,6.119,5.486000000000001,5.3229999999999995,7.941,5.32,5.307,,
16588,0.5233,3.605,-1.216,4.747,0.5071,-0.48,0.0,3.7,12.21,9.441,8.152000000000001,7.654,7.385,6.196000000000001,5.569,5.397,8.045,5.385,5.3660000000000005,,
16589,0.5334,3.609,-1.181,4.737,0.5177,-0.48,0.0,3.7,12.06,9.308,8.039,7.558,7.3,6.117999999999999,5.485,5.322,7.939,5.319,5.306,,
16641,0.5233,3.605,-1.216,4.746,0.5073,-0.48,0.0,3.8,12.21,9.439,8.151,7.652,7.3839999999999995,6.194,5.567,5.396,8.044,5.382999999999999,5.365,,
16694,0.5233,3.605,-1.215,4.746,0.5076,-0.48,0.0,3.9,12.2,9.437999999999999,8.149,7.651,7.382000000000001,6.193,5.566,5.395,8.042,5.382000000000001,5.364,,
16747,0.5233,3.605,-1.214,4.745,0.5079,-0.48,0.0,4.0,12.2,9.436,8.148,7.65,7.381,6.192,5.564,5.393,8.041,5.381,5.3629999999999995,,
16800,0.5233,3.605,-1.214,4.745,0.5081,-0.48,0.0,4.1,12.2,9.434,8.146,7.648,7.38,6.19,5.563,5.392,8.039,5.38,5.362,,
16853,0.5233,3.605,-1.213,4.745,0.5083,-0.48,0.0,4.2,12.2,9.432,8.145,7.647,7.379,6.189,5.562,5.391,8.038,5.379,5.36,,
16906,0.5233,3.605,-1.213,4.744,0.5085,-0.48,0.0,4.3,12.2,9.431000000000001,8.142999999999999,7.645,7.377000000000001,6.188,5.56,5.39,8.036,5.377000000000001,5.359,,
16959,0.5233,3.605,-1.212,4.744,0.5087,-0.48,0.0,4.4,12.19,9.429,8.141,7.644,7.376,6.187,5.559,5.388,8.035,5.376,5.358,,
17013,0.5233,3.605,-1.212,4.743,0.509,-0.48,0.0,4.5,12.19,9.427999999999999,8.14,7.643,7.375,6.185,5.558,5.3870000000000005,8.033999999999999,5.375,5.357,,
17065,0.5233,3.605,-1.2109999999999999,4.743,0.5092,-0.48,0.0,4.6,12.19,9.426,8.138,7.641,7.372999999999999,6.184,5.556,5.386,8.032,5.374,5.356,,
17118,0.5233,3.605,-1.2109999999999999,4.743,0.5094,-0.48,0.0,4.7,12.19,9.424,8.137,7.64,7.372000000000001,6.183,5.555,5.385,8.03,5.372999999999999,5.355,,
17171,0.5233,3.6060000000000003,-1.21,4.742,0.5096,-0.48,0.0,4.8,12.19,9.422,8.135,7.638,7.371,6.182,5.553999999999999,5.382999999999999,8.029,5.372000000000001,5.354,,
17224,0.5233,3.6060000000000003,-1.21,4.742,0.5099,-0.48,0.0,4.9,12.19,9.42,8.134,7.6370000000000005,7.369,6.18,5.5520000000000005,5.382000000000001,8.027000000000001,5.371,5.353,,
17277,0.5233,3.6060000000000003,-1.209,4.7410000000000005,0.5101,-0.48,0.0,5.0,12.18,9.419,8.132,7.636,7.367999999999999,6.178999999999999,5.551,5.381,8.026,5.369,5.352,,
17330,0.5233,3.6060000000000003,-1.209,4.7410000000000005,0.5104,-0.48,0.0,5.1,12.18,9.417,8.13,7.6339999999999995,7.367000000000001,6.178,5.55,5.379,8.024,5.367999999999999,5.351,,
17383,0.5233,3.6060000000000003,-1.208,4.7410000000000005,0.5105,-0.48,0.0,5.2,12.18,9.415,8.129,7.632999999999999,7.365,6.1770000000000005,5.547999999999999,5.377999999999999,8.023,5.367000000000001,5.35,,
17436,0.5233,3.6060000000000003,-1.207,4.74,0.5108,-0.48,0.0,5.3,12.18,9.413,8.127,7.631,7.364,6.175,5.547000000000001,5.377000000000001,8.022,5.3660000000000005,5.349,,
17489,0.5233,3.6060000000000003,-1.207,4.74,0.511,-0.48,0.0,5.4,12.18,9.412,8.126,7.63,7.3629999999999995,6.1739999999999995,5.546,5.376,8.02,5.365,5.347,,
17542,0.5233,3.6060000000000003,-1.206,4.74,0.5112,-0.48,0.0,5.5,12.18,9.41,8.124,7.629,7.362,6.172999999999999,5.544,5.374,8.019,5.364,5.346,,
17594,0.5233,3.6060000000000003,-1.206,4.739,0.5115,-0.48,0.0,5.6,12.17,9.408,8.123,7.627000000000001,7.36,6.172000000000001,5.542999999999999,5.372999999999999,8.017000000000001,5.3629999999999995,5.345,,
17646,0.5233,3.6060000000000003,-1.205,4.739,0.5117,-0.48,0.0,5.7,12.17,9.407,8.121,7.626,7.359,6.171,5.542000000000001,5.372000000000001,8.016,5.361000000000001,5.343999999999999,,
17698,0.5233,3.6060000000000003,-1.205,4.738,0.5119,-0.48,0.0,5.8,12.17,9.405,8.12,7.625,7.358,6.169,5.54,5.371,8.014,5.36,5.343,,
17750,0.5233,3.6060000000000003,-1.204,4.738,0.5121,-0.48,0.0,5.9,12.17,9.402999999999999,8.118,7.622999999999999,7.357,6.167999999999999,5.539,5.37,8.013,5.359,5.3420000000000005,,
17803,0.5233,3.6060000000000003,-1.204,4.738,0.5124,-0.48,0.0,6.0,12.17,9.401,8.117,7.622000000000001,7.355,6.167000000000001,5.537999999999999,5.367999999999999,8.011000000000001,5.358,5.341,,
17856,0.5233,3.6060000000000003,-1.203,4.737,0.5126,-0.48,0.0,6.1,12.16,9.4,8.115,7.62,7.354,6.166,5.5360000000000005,5.367000000000001,8.01,5.357,5.34,,
17909,0.5233,3.6060000000000003,-1.203,4.737,0.5128,-0.48,0.0,6.2,12.16,9.398,8.113,7.619,7.353,6.164,5.535,5.3660000000000005,8.008,5.356,5.3389999999999995,,
17962,0.5233,3.6060000000000003,-1.202,4.737,0.513,-0.48,0.0,6.3,12.16,9.396,8.112,7.617999999999999,7.351,6.162999999999999,5.534,5.365,8.007,5.355,5.337999999999999,,
18015,0.5233,3.6060000000000003,-1.202,4.736000000000001,0.5133,-0.48,0.0,6.4,12.16,9.395,8.11,7.6160000000000005,7.35,6.162000000000001,5.5329999999999995,5.3629999999999995,8.005,5.353,5.336,,
18068,0.5233,3.6060000000000003,-1.2009999999999998,4.736000000000001,0.5135,-0.48,0.0,6.5,12.16,9.392999999999999,8.109,7.615,7.349,6.1610000000000005,5.531000000000001,5.362,8.004,5.352,5.335,,
18121,0.5233,3.6060000000000003,-1.2009999999999998,4.736000000000001,0.5137,-0.48,0.0,6.6,12.16,9.391,8.107000000000001,7.6129999999999995,7.348,6.159,5.53,5.361000000000001,8.002,5.351,5.335,,
18174,0.5233,3.6060000000000003,-1.2,4.735,0.5138,-0.48,0.0,6.7,12.15,9.389,8.106,7.612,7.346,6.1579999999999995,5.529,5.36,8.001,5.35,5.334,,
18227,0.5233,3.6060000000000003,-1.199,4.735,0.5141,-0.48,0.0,6.8,12.15,9.387,8.104,7.611000000000001,7.345,6.157,5.527,5.359,7.999,5.349,5.332000000000001,,
18280,0.5233,3.6060000000000003,-1.199,4.734,0.5143,-0.48,0.0,6.9,12.15,9.386000000000001,8.102,7.609,7.343999999999999,6.156000000000001,5.526,5.357,7.997999999999999,5.348,5.331,,
18334,0.5233,3.6060000000000003,-1.198,4.734,0.5145,-0.48,0.0,7.0,12.15,9.384,8.101,7.608,7.3420000000000005,6.154,5.525,5.356,7.996,5.347,5.33,,
18386,0.5233,3.6060000000000003,-1.198,4.734,0.5147,-0.48,0.0,7.1,12.15,9.383,8.099,7.606,7.341,6.153,5.523,5.355,7.995,5.346,5.329,,
18438,0.5233,3.6060000000000003,-1.197,4.7330000000000005,0.515,-0.48,0.0,7.2,12.15,9.381,8.097999999999999,7.605,7.34,6.152,5.522,5.354,7.992999999999999,5.345,5.327999999999999,,
18490,0.5233,3.6069999999999998,-1.197,4.7330000000000005,0.5152,-0.48,0.0,7.3,12.14,9.379,8.096,7.604,7.3389999999999995,6.151,5.521,5.352,7.992000000000001,5.343,5.327000000000001,,
18542,0.5233,3.6069999999999998,-1.196,4.7330000000000005,0.5154,-0.48,0.0,7.4,12.14,9.377,8.095,7.602,7.337000000000001,6.15,5.519,5.351,7.99,5.3420000000000005,5.3260000000000005,,
18595,0.5233,3.6069999999999998,-1.196,4.732,0.5156,-0.48,0.0,7.5,12.14,9.375,8.093,7.601,7.336,6.148,5.518,5.35,7.989,5.341,5.325,,
18648,0.5233,3.6069999999999998,-1.195,4.732,0.5158,-0.48,0.0,7.6,12.14,9.373,8.091000000000001,7.599,7.335,6.147,5.517,5.349,7.987,5.34,5.324,,
18701,0.5233,3.6069999999999998,-1.195,4.731,0.5161,-0.48,0.0,7.7,12.14,9.372,8.09,7.598,7.332999999999999,6.146,5.515,5.347,7.986000000000001,5.3389999999999995,5.3229999999999995,,
18754,0.5233,3.6069999999999998,-1.194,4.731,0.5163,-0.48,0.0,7.8,12.13,9.37,8.088,7.597,7.332000000000001,6.145,5.513999999999999,5.346,7.984,5.337999999999999,5.322,,
18807,0.5233,3.6069999999999998,-1.194,4.731,0.5165,-0.48,0.0,7.9,12.13,9.368,8.087,7.595,7.331,6.143,5.513,5.345,7.983,5.337000000000001,5.321000000000001,,
