,mstar,logt,logl_ls,logg,radius,feh,afe,age,u,g,r,i,z,J,H,Ks,Kp,IRAC1,IRAC2,KIC,KOI
132,0.483,3.5839999999999996,-1.396,4.823,0.4464,-0.5,0.0,0.4,12.91,10.1,8.728,8.142000000000001,7.816,6.587999999999999,5.99,5.78,8.583,5.733,5.6770000000000005,,
181,0.4629,3.58,-1.454,4.842,0.4276,-0.5,0.0,0.5,13.12,10.29,8.908,8.299,7.957999999999999,6.721,6.125,5.914,8.75,5.861000000000001,5.801,,
182,0.473,3.582,-1.425,4.832,0.437,-0.5,0.0,0.5,13.01,10.2,8.816,8.22,7.886,6.654,6.057,5.847,8.665,5.797000000000001,5.739,,
183,0.483,3.5839999999999996,-1.396,4.822,0.4466,-0.5,0.0,0.5,12.9,10.1,8.724,8.14,7.814,6.587000000000001,5.989,5.78,8.58,5.732,5.6770000000000005,,
232,0.4629,3.58,-1.453,4.841,0.4278,-0.5,0.0,0.6,13.12,10.29,8.904,8.297,7.957000000000001,6.72,6.124,5.914,8.747,5.861000000000001,5.801,,
233,0.473,3.582,-1.4240000000000002,4.832,0.4372,-0.5,0.0,0.6,13.01,10.19,8.812000000000001,8.217,7.885,6.653,6.056,5.846,8.662,5.796,5.739,,
234,0.483,3.59,-1.37,4.806,0.455,-0.5,0.0,0.6,12.78,9.977,8.624,8.066,7.757999999999999,6.542000000000001,5.937,5.737,8.49,5.694,5.652,,
284,0.4629,3.58,-1.453,4.841,0.428,-0.5,0.0,0.7,13.11,10.28,8.9,8.295,7.955,6.718999999999999,6.122999999999999,5.912000000000001,8.744,5.86,5.801,,
285,0.473,3.5869999999999997,-1.402,4.817,0.4444,-0.5,0.0,0.7,12.9,10.09,8.728,8.154,7.836,6.614,6.011,5.809,8.586,5.7620000000000005,5.716,,
286,0.483,3.59,-1.369,4.806,0.4553,-0.5,0.0,0.7,12.77,9.971,8.619,8.062000000000001,7.755,6.54,5.934,5.735,8.487,5.693,5.651,,
336,0.4629,3.5839999999999996,-1.435,4.828,0.4341,-0.5,0.0,0.8,13.03,10.2,8.832,8.243,7.915,6.686,6.086,5.881,8.682,5.831,5.781000000000001,,
337,0.473,3.5869999999999997,-1.401,4.817,0.4447,-0.5,0.0,0.8,12.9,10.08,8.724,8.151,7.834,6.612,6.0089999999999995,5.807,8.583,5.761,5.715,,
387,0.4528,3.5810000000000004,-1.4669999999999999,4.84,0.4238,-0.5,0.0,0.9,13.15,10.31,8.935,8.331,7.992999999999999,6.7589999999999995,6.16,5.952999999999999,8.777000000000001,5.9,5.845,,
388,0.4629,3.5839999999999996,-1.4340000000000002,4.828,0.4344,-0.5,0.0,0.9,13.02,10.2,8.828,8.24,7.912999999999999,6.685,6.082999999999999,5.879,8.679,5.83,5.78,,
389,0.473,3.5869999999999997,-1.4,4.816,0.4451,-0.5,0.0,0.9,12.89,10.08,8.72,8.148,7.831,6.61,6.006,5.805,8.579,5.7589999999999995,5.7139999999999995,,
440,0.4528,3.5810000000000004,-1.466,4.8389999999999995,0.4241,-0.5,0.0,1.0,13.15,10.31,8.932,8.329,7.9910000000000005,6.757000000000001,6.1579999999999995,5.952000000000001,8.774,5.898,5.843999999999999,,
441,0.4629,3.5839999999999996,-1.433,4.827,0.4347,-0.5,0.0,1.0,13.02,10.19,8.826,8.238,7.91,6.683,6.081,5.877999999999999,8.676,5.827999999999999,5.778,,
442,0.473,3.588,-1.399,4.815,0.4454,-0.5,0.0,1.0,12.88,10.08,8.717,8.145,7.827999999999999,6.607,6.002999999999999,5.803,8.576,5.757000000000001,5.712000000000001,,
493,0.4528,3.582,-1.465,4.8389999999999995,0.4244,-0.5,0.0,1.1,13.14,10.31,8.931000000000001,8.327,7.99,6.756,6.156000000000001,5.95,8.773,5.897,5.843,,
494,0.4629,3.5839999999999996,-1.432,4.827,0.435,-0.5,0.0,1.1,13.01,10.19,8.824,8.236,7.909,6.681,6.079,5.876,8.674,5.8260000000000005,5.777,,
495,0.473,3.588,-1.3980000000000001,4.815,0.4458,-0.5,0.0,1.1,12.88,10.07,8.715,8.142999999999999,7.8260000000000005,6.605,6.001,5.801,8.574,5.756,5.711,,
547,0.4528,3.5810000000000004,-1.465,4.838,0.4247,-0.5,0.0,1.2,13.14,10.31,8.93,8.326,7.9879999999999995,6.754,6.155,5.9479999999999995,8.771,5.895,5.841,,
548,0.4629,3.5839999999999996,-1.431,4.8260000000000005,0.4353,-0.5,0.0,1.2,13.01,10.19,8.823,8.234,7.907,6.678999999999999,6.077999999999999,5.874,8.673,5.825,5.775,,
549,0.473,3.588,-1.3980000000000001,4.814,0.4461,-0.5,0.0,1.2,12.88,10.07,8.714,8.142000000000001,7.825,6.604,5.999,5.7989999999999995,8.572000000000001,5.754,5.709,,
600,0.4528,3.5810000000000004,-1.464,4.837,0.425,-0.5,0.0,1.3,13.14,10.31,8.929,8.325,7.987,6.752999999999999,6.153,5.947,8.77,5.894,5.84,,
601,0.4629,3.5839999999999996,-1.431,4.825,0.4357,-0.5,0.0,1.3,13.01,10.19,8.821,8.232999999999999,7.906000000000001,6.678,6.0760000000000005,5.872999999999999,8.671,5.8229999999999995,5.774,,
602,0.473,3.588,-1.3969999999999998,4.813,0.4465,-0.5,0.0,1.3,12.88,10.07,8.713,8.14,7.8229999999999995,6.602,5.997999999999999,5.797999999999999,8.571,5.752000000000001,5.707000000000001,,
653,0.4528,3.5810000000000004,-1.464,4.837,0.4253,-0.5,0.0,1.4,13.14,10.31,8.927,8.323,7.985,6.751,6.152,5.946000000000001,8.767999999999999,5.892,5.837999999999999,,
654,0.4629,3.5839999999999996,-1.43,4.825,0.436,-0.5,0.0,1.4,13.01,10.19,8.82,8.231,7.904,6.676,6.074,5.871,8.67,5.822,5.772,,
655,0.473,3.588,-1.396,4.813,0.4468,-0.5,0.0,1.4,12.88,10.07,8.711,8.139,7.822,6.601,5.996,5.796,8.57,5.751,5.706,,
707,0.4528,3.5810000000000004,-1.463,4.836,0.4256,-0.5,0.0,1.5,13.14,10.3,8.926,8.322000000000001,7.984,6.75,6.151,5.944,8.767999999999999,5.891,5.837000000000001,,
708,0.4629,3.5839999999999996,-1.43,4.824,0.4363,-0.5,0.0,1.5,13.01,10.19,8.818999999999999,8.231,7.903,6.675,6.0729999999999995,5.87,8.669,5.82,5.771,,
709,0.473,3.588,-1.396,4.812,0.4472,-0.5,0.0,1.5,12.88,10.07,8.71,8.138,7.821000000000001,6.6,5.995,5.795,8.568999999999999,5.749,5.704,,
760,0.4528,3.5810000000000004,-1.463,4.836,0.4259,-0.5,0.0,1.6,13.14,10.3,8.924,8.32,7.983,6.747999999999999,6.149,5.943,8.766,5.89,5.835,,
761,0.4629,3.5839999999999996,-1.429,4.823,0.4366,-0.5,0.0,1.6,13.01,10.19,8.817,8.229,7.901,6.6739999999999995,6.072,5.867999999999999,8.667,5.819,5.769,,
762,0.473,3.588,-1.395,4.811,0.4475,-0.5,0.0,1.6,12.88,10.07,8.709,8.136000000000001,7.819,6.598,5.992999999999999,5.792999999999999,8.567,5.747999999999999,5.702999999999999,,
813,0.4528,3.5810000000000004,-1.462,4.835,0.4262,-0.5,0.0,1.7,13.14,10.3,8.923,8.318999999999999,7.982,6.747000000000001,6.148,5.941,8.765,5.888,5.834,,
814,0.4629,3.5839999999999996,-1.429,4.823,0.4369,-0.5,0.0,1.7,13.01,10.19,8.816,8.228,7.9,6.672000000000001,6.07,5.867000000000001,8.666,5.817,5.768,,
815,0.473,3.5869999999999997,-1.395,4.811,0.4478,-0.5,0.0,1.7,12.88,10.07,8.708,8.135,7.818,6.597,5.992000000000001,5.792000000000001,8.566,5.747000000000001,5.702000000000001,,
867,0.4528,3.5810000000000004,-1.462,4.834,0.4264,-0.5,0.0,1.8,13.14,10.3,8.922,8.318,7.98,6.746,6.146,5.94,8.764,5.8870000000000005,5.832999999999999,,
868,0.4629,3.5839999999999996,-1.4280000000000002,4.822,0.4371,-0.5,0.0,1.8,13.01,10.18,8.815,8.227,7.899,6.671,6.069,5.865,8.665,5.816,5.766,,
869,0.473,3.5869999999999997,-1.3940000000000001,4.81,0.4481,-0.5,0.0,1.8,12.87,10.07,8.707,8.134,7.817,6.595,5.9910000000000005,5.79,8.565,5.745,5.7,,
921,0.4528,3.5810000000000004,-1.4609999999999999,4.834,0.4267,-0.5,0.0,1.9,13.13,10.3,8.921,8.317,7.979,6.744,6.145,5.939,8.762,5.886,5.831,,
922,0.4629,3.5839999999999996,-1.4280000000000002,4.822,0.4374,-0.5,0.0,1.9,13.0,10.18,8.814,8.225,7.897,6.67,6.067,5.864,8.664,5.815,5.765,,
923,0.473,3.5869999999999997,-1.3940000000000001,4.81,0.4483,-0.5,0.0,1.9,12.87,10.06,8.705,8.133,7.815,6.593999999999999,5.989,5.789,8.562999999999999,5.744,5.699,,
975,0.4528,3.5810000000000004,-1.4609999999999999,4.833,0.4269,-0.5,0.0,2.0,13.13,10.3,8.92,8.316,7.978,6.742999999999999,6.144,5.937,8.761000000000001,5.8839999999999995,5.83,,
976,0.4629,3.5839999999999996,-1.4269999999999998,4.821000000000001,0.4377,-0.5,0.0,2.0,13.0,10.18,8.812999999999999,8.224,7.897,6.669,6.066,5.8629999999999995,8.663,5.813,5.763999999999999,,
977,0.473,3.5869999999999997,-1.393,4.809,0.4487,-0.5,0.0,2.0,12.87,10.06,8.704,8.131,7.814,6.593,5.9879999999999995,5.787999999999999,8.562000000000001,5.742000000000001,5.697,,
1028,0.4528,3.5810000000000004,-1.46,4.833,0.4272,-0.5,0.0,2.1,13.13,10.3,8.918,8.314,7.976,6.742000000000001,6.142,5.936,8.76,5.882999999999999,5.829,,
1029,0.4629,3.5839999999999996,-1.4269999999999998,4.821000000000001,0.438,-0.5,0.0,2.1,13.0,10.18,8.811,8.222999999999999,7.895,6.667000000000001,6.065,5.862,8.661,5.812,5.763,,
1030,0.473,3.5869999999999997,-1.393,4.809,0.4489,-0.5,0.0,2.1,12.87,10.06,8.703,8.13,7.813,6.5920000000000005,5.987,5.787000000000001,8.561,5.7410000000000005,5.696000000000001,,
1081,0.4528,3.5810000000000004,-1.46,4.832,0.4274,-0.5,0.0,2.2,13.13,10.3,8.917,8.312999999999999,7.975,6.7410000000000005,6.141,5.935,8.759,5.882000000000001,5.827999999999999,,
1082,0.4629,3.5839999999999996,-1.426,4.82,0.4382,-0.5,0.0,2.2,13.0,10.18,8.81,8.222000000000001,7.894,6.666,6.064,5.86,8.66,5.811,5.761,,
1083,0.473,3.588,-1.392,4.808,0.4491,-0.5,0.0,2.2,12.87,10.06,8.702,8.129,7.812,6.59,5.985,5.785,8.56,5.74,5.695,,
1135,0.4528,3.5810000000000004,-1.459,4.832,0.4277,-0.5,0.0,2.3,13.13,10.29,8.916,8.312000000000001,7.974,6.74,6.14,5.934,8.758,5.881,5.827000000000001,,
1136,0.4629,3.5839999999999996,-1.426,4.82,0.4384,-0.5,0.0,2.3,13.0,10.18,8.809,8.22,7.893,6.665,6.063,5.859,8.658999999999999,5.81,5.76,,
1137,0.473,3.588,-1.392,4.808,0.4494,-0.5,0.0,2.3,12.87,10.06,8.7,8.128,7.811,6.5889999999999995,5.984,5.784,8.559,5.739,5.694,,
1189,0.4528,3.5810000000000004,-1.459,4.831,0.4279,-0.5,0.0,2.4,13.13,10.29,8.915,8.311,7.973,6.7379999999999995,6.138999999999999,5.933,8.756,5.879,5.825,,
1190,0.4629,3.5839999999999996,-1.425,4.819,0.4387,-0.5,0.0,2.4,13.0,10.18,8.808,8.219,7.892,6.664,6.062,5.858,8.658,5.809,5.7589999999999995,,
1191,0.473,3.588,-1.391,4.8069999999999995,0.4496,-0.5,0.0,2.4,12.87,10.06,8.699,8.127,7.809,6.587999999999999,5.983,5.7829999999999995,8.557,5.7379999999999995,5.693,,
1243,0.4528,3.5810000000000004,-1.4580000000000002,4.831,0.4281,-0.5,0.0,2.5,13.13,10.29,8.914,8.31,7.972,6.737,6.138,5.931,8.756,5.877999999999999,5.824,,
1244,0.4629,3.5839999999999996,-1.425,4.819,0.4389,-0.5,0.0,2.5,13.0,10.18,8.807,8.218,7.891,6.662000000000001,6.06,5.857,8.657,5.807,5.757999999999999,,
1245,0.473,3.588,-1.391,4.8069999999999995,0.4498,-0.5,0.0,2.5,12.87,10.06,8.698,8.125,7.808,6.587000000000001,5.982,5.782,8.556000000000001,5.736000000000001,5.691,,
1296,0.4528,3.5810000000000004,-1.4580000000000002,4.831,0.4283,-0.5,0.0,2.6,13.13,10.29,8.913,8.309,7.971,6.736000000000001,6.1370000000000005,5.93,8.754,5.877000000000001,5.8229999999999995,,
1297,0.4629,3.5839999999999996,-1.4240000000000002,4.819,0.4391,-0.5,0.0,2.6,13.0,10.17,8.805,8.217,7.888999999999999,6.6610000000000005,6.059,5.856,8.655,5.806,5.757000000000001,,
1298,0.473,3.588,-1.39,4.806,0.45,-0.5,0.0,2.6,12.86,10.05,8.696,8.124,7.807,6.586,5.98,5.781000000000001,8.555,5.735,5.69,,
1349,0.4528,3.5810000000000004,-1.4569999999999999,4.83,0.4285,-0.5,0.0,2.7,13.12,10.29,8.911,8.307,7.97,6.735,6.135,5.928999999999999,8.753,5.876,5.822,,
1350,0.4629,3.5839999999999996,-1.4240000000000002,4.8180000000000005,0.4393,-0.5,0.0,2.7,13.0,10.17,8.804,8.216000000000001,7.888999999999999,6.66,6.058,5.855,8.655,5.805,5.756,,
1351,0.473,3.588,-1.39,4.806,0.4503,-0.5,0.0,2.7,12.86,10.05,8.695,8.123,7.806,6.585,5.979,5.779,8.554,5.734,5.689,,
1403,0.4528,3.5810000000000004,-1.4569999999999999,4.83,0.4287,-0.5,0.0,2.8,13.12,10.29,8.91,8.306000000000001,7.968,6.734,6.1339999999999995,5.928,8.752,5.875,5.821000000000001,,
1404,0.4629,3.5839999999999996,-1.423,4.8180000000000005,0.4395,-0.5,0.0,2.8,12.99,10.17,8.802999999999999,8.215,7.8870000000000005,6.659,6.057,5.853,8.652999999999999,5.803999999999999,5.755,,
1405,0.473,3.588,-1.389,4.806,0.4505,-0.5,0.0,2.8,12.86,10.05,8.693999999999999,8.122,7.805,6.584,5.978,5.778,8.552999999999999,5.733,5.688,,
1457,0.4528,3.5810000000000004,-1.456,4.829,0.4289,-0.5,0.0,2.9,13.12,10.29,8.908999999999999,8.305,7.968,6.733,6.132999999999999,5.9270000000000005,8.751,5.874,5.82,,
1458,0.4629,3.5839999999999996,-1.423,4.817,0.4397,-0.5,0.0,2.9,12.99,10.17,8.802,8.213,7.886,6.6579999999999995,6.056,5.852,8.652000000000001,5.803,5.754,,
1459,0.473,3.5869999999999997,-1.389,4.805,0.4507,-0.5,0.0,2.9,12.86,10.05,8.693,8.121,7.803999999999999,6.582000000000001,5.977,5.777,8.551,5.732,5.687,,
1511,0.4528,3.5810000000000004,-1.456,4.829,0.4291,-0.5,0.0,3.0,13.12,10.29,8.908,8.304,7.9670000000000005,6.732,6.132000000000001,5.926,8.75,5.872999999999999,5.819,,
1512,0.4629,3.5839999999999996,-1.422,4.817,0.4399,-0.5,0.0,3.0,12.99,10.17,8.801,8.213,7.885,6.657,6.055,5.851,8.651,5.8020000000000005,5.752000000000001,,
1513,0.473,3.588,-1.3880000000000001,4.805,0.4509,-0.5,0.0,3.0,12.86,10.05,8.692,8.119,7.803,6.581,5.976,5.776,8.55,5.731,5.686,,
1564,0.4528,3.5810000000000004,-1.456,4.829,0.4293,-0.5,0.0,3.1,13.12,10.29,8.907,8.302999999999999,7.965,6.731,6.131,5.925,8.749,5.872000000000001,5.818,,
1565,0.4629,3.5839999999999996,-1.422,4.816,0.4401,-0.5,0.0,3.1,12.99,10.17,8.8,8.212,7.8839999999999995,6.656000000000001,6.053999999999999,5.85,8.65,5.801,5.751,,
1566,0.473,3.588,-1.3880000000000001,4.803999999999999,0.4511,-0.5,0.0,3.1,12.86,10.05,8.69,8.118,7.801,6.58,5.975,5.775,8.549,5.73,5.685,,
1617,0.4528,3.5810000000000004,-1.455,4.828,0.4295,-0.5,0.0,3.2,13.12,10.28,8.906,8.302,7.9639999999999995,6.73,6.13,5.9239999999999995,8.747,5.871,5.817,,
1618,0.4629,3.5839999999999996,-1.422,4.816,0.4403,-0.5,0.0,3.2,12.99,10.17,8.798,8.21,7.882999999999999,6.655,6.0520000000000005,5.849,8.649,5.8,5.75,,
1619,0.473,3.588,-1.3880000000000001,4.803999999999999,0.4513,-0.5,0.0,3.2,12.86,10.05,8.689,8.117,7.801,6.579,5.974,5.774,8.548,5.729,5.684,,
1670,0.4528,3.5810000000000004,-1.455,4.828,0.4297,-0.5,0.0,3.3,13.12,10.28,8.905,8.301,7.962999999999999,6.729,6.129,5.922999999999999,8.747,5.87,5.816,,
1671,0.4629,3.5839999999999996,-1.421,4.816,0.4405,-0.5,0.0,3.3,12.99,10.17,8.797,8.209,7.882000000000001,6.654,6.051,5.848,8.647,5.7989999999999995,5.749,,
1672,0.473,3.588,-1.3869999999999998,4.803999999999999,0.4515,-0.5,0.0,3.3,12.86,10.05,8.687999999999999,8.116,7.7989999999999995,6.577999999999999,5.973,5.773,8.547,5.728,5.683,,
1723,0.4528,3.5810000000000004,-1.454,4.827,0.4298,-0.5,0.0,3.4,13.12,10.28,8.904,8.3,7.962000000000001,6.728,6.127999999999999,5.922000000000001,8.746,5.869,5.815,,
1724,0.4629,3.5839999999999996,-1.421,4.815,0.4407,-0.5,0.0,3.4,12.99,10.16,8.796,8.208,7.881,6.653,6.05,5.847,8.646,5.797999999999999,5.747999999999999,,
1725,0.473,3.588,-1.3869999999999998,4.803,0.4517,-0.5,0.0,3.4,12.85,10.04,8.686,8.115,7.797999999999999,6.577000000000001,5.971,5.772,8.545,5.727,5.682,,
1777,0.4528,3.5810000000000004,-1.454,4.827,0.43,-0.5,0.0,3.5,13.12,10.28,8.902000000000001,8.299,7.961,6.727,6.127000000000001,5.921,8.744,5.867999999999999,5.814,,
1778,0.4629,3.5839999999999996,-1.42,4.815,0.4409,-0.5,0.0,3.5,12.99,10.16,8.795,8.207,7.88,6.652,6.0489999999999995,5.846,8.645,5.797000000000001,5.747000000000001,,
1779,0.473,3.588,-1.386,4.803,0.4519,-0.5,0.0,3.5,12.85,10.04,8.685,8.113999999999999,7.797000000000001,6.5760000000000005,5.97,5.77,8.544,5.726,5.681,,
1831,0.4528,3.5810000000000004,-1.453,4.827,0.4302,-0.5,0.0,3.6,13.11,10.28,8.901,8.298,7.96,6.726,6.126,5.92,8.743,5.867000000000001,5.813,,
1832,0.4629,3.5839999999999996,-1.42,4.815,0.441,-0.5,0.0,3.6,12.98,10.16,8.794,8.206,7.879,6.651,6.047999999999999,5.845,8.644,5.796,5.747000000000001,,
1833,0.473,3.588,-1.386,4.803,0.4521,-0.5,0.0,3.6,12.85,10.04,8.684,8.113,7.796,6.575,5.968999999999999,5.769,8.543,5.725,5.68,,
1885,0.4528,3.5810000000000004,-1.453,4.8260000000000005,0.4304,-0.5,0.0,3.7,13.11,10.28,8.9,8.297,7.959,6.725,6.125,5.919,8.742,5.8660000000000005,5.812,,
1886,0.4629,3.5839999999999996,-1.419,4.814,0.4412,-0.5,0.0,3.7,12.98,10.16,8.792,8.205,7.877999999999999,6.65,6.047000000000001,5.843999999999999,8.642999999999999,5.795,5.746,,
1887,0.473,3.588,-1.385,4.802,0.4523,-0.5,0.0,3.7,12.85,10.04,8.683,8.111,7.795,6.574,5.968,5.768,8.542,5.724,5.678999999999999,,
1938,0.4528,3.582,-1.453,4.8260000000000005,0.4306,-0.5,0.0,3.8,13.11,10.28,8.899,8.296,7.957999999999999,6.724,6.124,5.917999999999999,8.741,5.865,5.811,,
1939,0.4629,3.585,-1.419,4.814,0.4414,-0.5,0.0,3.8,12.98,10.16,8.791,8.204,7.877000000000001,6.649,6.046,5.843,8.642000000000001,5.794,5.745,,
1940,0.473,3.588,-1.385,4.802,0.4525,-0.5,0.0,3.8,12.85,10.04,8.682,8.11,7.794,6.5729999999999995,5.9670000000000005,5.767,8.54,5.723,5.678,,
1991,0.4528,3.582,-1.452,4.8260000000000005,0.4307,-0.5,0.0,3.9,13.11,10.28,8.898,8.295,7.957000000000001,6.723,6.122999999999999,5.917000000000001,8.74,5.864,5.81,,
1992,0.4629,3.585,-1.419,4.814,0.4416,-0.5,0.0,3.9,12.98,10.16,8.79,8.203,7.876,6.648,6.045,5.8420000000000005,8.641,5.792999999999999,5.744,,
1993,0.473,3.588,-1.3840000000000001,4.801,0.4526,-0.5,0.0,3.9,12.85,10.04,8.68,8.109,7.792999999999999,6.572,5.966,5.766,8.539,5.722,5.6770000000000005,,
2044,0.4528,3.582,-1.452,4.825,0.4309,-0.5,0.0,4.0,13.11,10.27,8.897,8.294,7.956,6.722,6.122000000000001,5.916,8.738999999999999,5.8629999999999995,5.809,,
2045,0.4629,3.585,-1.4180000000000001,4.813,0.4418,-0.5,0.0,4.0,12.98,10.16,8.789,8.202,7.875,6.647,6.044,5.841,8.64,5.792000000000001,5.742999999999999,,
2046,0.473,3.588,-1.3840000000000001,4.801,0.4528,-0.5,0.0,4.0,12.85,10.04,8.679,8.107999999999999,7.792000000000001,6.571000000000001,5.965,5.765,8.538,5.72,5.676,,
2097,0.4528,3.582,-1.4509999999999998,4.825,0.431,-0.5,0.0,4.1,13.11,10.27,8.895,8.292,7.955,6.721,6.121,5.915,8.738,5.862,5.808,,
2098,0.4629,3.585,-1.4180000000000001,4.813,0.4419,-0.5,0.0,4.1,12.98,10.16,8.788,8.201,7.874,6.646,6.042999999999999,5.84,8.638,5.791,5.742000000000001,,
2099,0.473,3.588,-1.3840000000000001,4.801,0.453,-0.5,0.0,4.1,12.84,10.04,8.677999999999999,8.107000000000001,7.791,6.57,5.9639999999999995,5.763999999999999,8.537,5.72,5.675,,
2150,0.4528,3.582,-1.4509999999999998,4.825,0.4312,-0.5,0.0,4.2,13.11,10.27,8.894,8.291,7.954,6.72,6.12,5.914,8.737,5.861000000000001,5.808,,
2151,0.4629,3.585,-1.4169999999999998,4.813,0.4421,-0.5,0.0,4.2,12.98,10.15,8.786,8.199,7.872999999999999,6.645,6.042000000000001,5.8389999999999995,8.637,5.79,5.7410000000000005,,
2152,0.473,3.588,-1.383,4.8,0.4532,-0.5,0.0,4.2,12.84,10.03,8.677,8.106,7.79,6.569,5.962999999999999,5.763,8.536,5.718999999999999,5.6739999999999995,,
2203,0.4528,3.582,-1.4509999999999998,4.824,0.4314,-0.5,0.0,4.3,13.11,10.27,8.892999999999999,8.291,7.954,6.718999999999999,6.119,5.912999999999999,8.736,5.86,5.807,,
2204,0.4629,3.585,-1.4169999999999998,4.812,0.4423,-0.5,0.0,4.3,12.97,10.15,8.785,8.198,7.872000000000001,6.644,6.041,5.837999999999999,8.636000000000001,5.789,5.74,,
2205,0.473,3.588,-1.383,4.8,0.4534,-0.5,0.0,4.3,12.84,10.03,8.676,8.105,7.789,6.568,5.962000000000001,5.7620000000000005,8.535,5.718,5.672999999999999,,
2257,0.4528,3.582,-1.45,4.824,0.4315,-0.5,0.0,4.4,13.1,10.27,8.892999999999999,8.29,7.952999999999999,6.718,6.117999999999999,5.912000000000001,8.735,5.859,5.806,,
2258,0.4629,3.585,-1.4169999999999998,4.812,0.4424,-0.5,0.0,4.4,12.97,10.15,8.783999999999999,8.197000000000001,7.871,6.643,6.04,5.837000000000001,8.635,5.787999999999999,5.739,,
2259,0.473,3.588,-1.382,4.8,0.4535,-0.5,0.0,4.4,12.84,10.03,8.674,8.103,7.787000000000001,6.567,5.961,5.761,8.533,5.7170000000000005,5.672000000000001,,
2311,0.4528,3.582,-1.45,4.824,0.4317,-0.5,0.0,4.5,13.1,10.27,8.891,8.289,7.952000000000001,6.7170000000000005,6.117000000000001,5.9110000000000005,8.734,5.858,5.805,,
2312,0.4629,3.585,-1.416,4.812,0.4426,-0.5,0.0,4.5,12.97,10.15,8.783,8.196,7.87,6.642,6.039,5.836,8.634,5.787000000000001,5.7379999999999995,,
2313,0.473,3.588,-1.382,4.7989999999999995,0.4538,-0.5,0.0,4.5,12.84,10.03,8.673,8.102,7.7860000000000005,6.566,5.96,5.76,8.532,5.716,5.671,,
2365,0.4528,3.582,-1.449,4.823,0.4318,-0.5,0.0,4.6,13.1,10.27,8.89,8.287,7.9510000000000005,6.716,6.1160000000000005,5.91,8.732000000000001,5.857,5.803999999999999,,
2366,0.4629,3.585,-1.416,4.811,0.4428,-0.5,0.0,4.6,12.97,10.15,8.782,8.195,7.869,6.641,6.037999999999999,5.835,8.633,5.7860000000000005,5.737,,
2367,0.473,3.588,-1.381,4.7989999999999995,0.4539,-0.5,0.0,4.6,12.84,10.03,8.672,8.101,7.785,6.565,5.959,5.7589999999999995,8.531,5.715,5.67,,
2419,0.4528,3.582,-1.449,4.823,0.432,-0.5,0.0,4.7,13.1,10.27,8.889,8.286,7.95,6.716,6.115,5.909,8.731,5.857,5.803,,
2420,0.4629,3.585,-1.415,4.811,0.4429,-0.5,0.0,4.7,12.97,10.15,8.781,8.193999999999999,7.867999999999999,6.64,6.037000000000001,5.834,8.632,5.785,5.736000000000001,,
2421,0.473,3.588,-1.381,4.7989999999999995,0.4541,-0.5,0.0,4.7,12.84,10.03,8.671,8.1,7.785,6.564,5.957999999999999,5.757999999999999,8.53,5.7139999999999995,5.669,,
